Day fraction since midnight on 	Temperature (C)	200 kPa (Pa)	Pump Run ()
0.6693807373	38.0643882751	15309.2685546875	0.0000000000
0.6693865210	38.0685234070	15368.5341796875	0.0000000000
0.6693923047	38.0695991516	15392.4082031250	0.0000000000
0.6693981113	38.0644493103	15432.2207031250	0.0000000000
0.6694038950	38.0687217712	15416.0283203125	0.0000000000
0.6694096789	38.0637817383	15339.5146484375	0.0000000000
0.6694154626	38.0724372864	15267.8222656250	0.0000000000
0.6694212463	38.0647354126	15196.6494140625	0.0000000000
0.6694270531	38.0740127563	15098.0996093750	0.0000000000
0.6694328137	38.0739898682	15121.5087890625	0.0000000000
0.6694385972	38.0790481567	15082.9785156250	0.0000000000
0.6694444040	38.0803070068	15146.9072265625	0.0000000000
0.6694501879	38.0705680847	15263.7910156250	0.0000000000
0.6694559714	38.0879364014	15120.0927734375	0.0000000000
0.6694617551	38.0897140503	15180.4570312500	0.0000000000
0.6694675390	38.0926170349	15253.2802734375	0.0000000000
0.6694733227	38.0945434570	15165.3837890625	0.0000000000
0.6694791064	38.0998115540	15268.6884765625	0.0000000000
0.6694849132	38.0997924805	15265.4140625000	0.0000000000
0.6694906969	38.0812034607	15232.7167968750	0.0000000000
0.6694964806	38.1055755615	15234.4794921875	0.0000000000
0.6695022643	38.1007728577	15296.9511718750	0.0000000000
0.6695080480	38.0944824219	15367.4765625000	0.0000000000
0.6695138315	38.1020965576	15415.5332031250	0.0000000000
0.6695196154	38.1092224121	15350.6240234375	0.0000000000
0.6695254222	38.1076622009	15328.4238281250	0.0000000000
0.6695312059	38.1113662720	15217.4902343750	0.0000000000
0.6695369896	38.1116790771	15130.3359375000	0.0000000000
0.6695427733	38.1055793762	15173.7675781250	0.0000000000
0.6695485570	38.1084327698	14978.4238281250	0.0000000000
0.6695543405	38.1105422974	14974.0878906250	0.0000000000
0.6695601242	38.1084823608	15008.1298828125	0.0000000000
0.6695659310	38.1149101257	15057.7451171875	0.0000000000
0.6695717150	38.1095733643	15006.4433593750	0.0000000000
0.6695774984	38.1171455383	15125.5097656250	0.0000000000
0.6695832824	38.1155281067	15038.2285156250	0.0000000000
0.6695890658	38.1194000244	15027.9287109375	0.0000000000
0.6695948498	38.1244354248	15187.3417968750	0.0000000000
0.6696006334	38.1248779297	15093.8291015625	0.0000000000
0.6696064403	38.1332626343	14936.6523437500	0.0000000000
